gene_family,rf_rank,importance,signed_importance,direction,effect_size,p_value,n_genomes,n_diazotroph,n_non_diazo,frac_diazotroph,n_from_matrix,n_from_members,n_genera,n_genera_diazo,n_genera_non,organisms,GeneName,ProteinName,EC,GO,target,pident,evalue,importance_across_models
GF_01240,75,0.0034755413060037,0.0034755413060037,Positive,0.6019479996780166,8.853648749779247e-37,123,86,40,0.6825396825396826,123,123.0,48,29,19,[Phormidium]|non; Geitlerinema|non; Allocoleopsis|diazo; Microcoleus|non; Microcoleus|non; Oxynema|non; Phormidium|non; Microcoleus|non; Microcoleus|non; Anabaena|diazo; Calothrix|diazo; Nostoc|diazo; Trichormus|diazo; Stanieria|non; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Chlorogloeopsis|diazo; Planktothricoides|non; Richelia|diazo; Nostoc|diazo; Moorena|non; Trichormus|diazo; Aliinostoc|diazo; Nostoc|diazo; Nostoc|diazo; Rivularia|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Moorena|non; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Stanieria|non; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Pleurocapsa|non; Chondrocystis|non; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Trichodesmium|diazo; Halomicronema|non; Halomicronema|non; Thalassoporum|non; Synechococcus|non; [Leptolyngbya]|non; Picosynechococcus|non; [Synechococcus]|non; Picosynechococcus|non; Picosynechococcus|non; Picosynechococcus|non; Picosynechococcus|non; Dolichospermum|diazo; Dolichospermum|diazo; Crinalium|non; Desertifilum|diazo; Fischerella|diazo; Calothrix|diazo; Anabaena|diazo; Leptodesmis|diazo; Leptolyngbya|diazo; Nostocales|diazo; Calothrix|diazo; Leptolyngbya|diazo; Kovacikia|non; Nodularia|diazo; Leptolyngbya|diazo; Oxynema|non; Thermoleptolyngbya|diazo; Leptolyngbya|diazo; Thermocoleostomius|diazo; Tolypothrix|diazo; Calothrix|diazo; Phormidium|diazo; Leptolyngbya|diazo; Thermoleptolyngbya|diazo; Leptothermofonsia|diazo; Okeanomitos|diazo; Calothrix|diazo; Limnospira|non; Calothrix|diazo; Tolypothrix|diazo; Limnospira|non; Arthrospira|non; Anabaena|diazo; Limnospira|non; Leptolyngbya|diazo; 'Nostoc|diazo; Nodularia|diazo; Thermoleptolyngbya|non; Halotia|diazo; Dolichospermum|diazo; Capilliphycus|diazo; Leptothermofonsia|non; Tolypothrix|diazo; Leptolyngbya|diazo; Fischerella|diazo; Nostoc|diazo; Anabaena|non; Egbenema|diazo; Anabaena|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|non; Leptolyngbya|non; Chroococcidiopsis|diazo; Chroococcidiopsis|diazo; Trichothermofontia|diazo; Anabaena|diazo,,,,,,,,0.0071109580672981
GF_00208,76,0.0034496192610275,0.0034496192610275,Positive,0.7210977701543739,5.542887435536943e-29,55,49,6,0.8909090909090909,55,55.0,15,13,2,Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Aliinostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostocales|diazo; Calothrix|diazo; Nostoc|diazo; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Dolichospermum|diazo; Anabaena|non; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Chlorogloeopsis|diazo; Geitlerinema|non; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Richelia|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Anabaena|diazo; Anabaena|diazo; Trichormus|diazo; Halotia|diazo; Trichormus|diazo; Cylindrospermopsis|diazo; Tolypothrix|diazo; Tolypothrix|diazo; Tolypothrix|diazo; Anabaena|diazo; Dolichospermum|diazo; Dolichospermum|diazo; Fischerella|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo,,,,,,,,0.0097901857102045
GF_00085,77,0.0031060663564148,0.0031060663564148,Positive,0.0564680622651637,0.3688159864821844,81,25,56,0.30864197530864196,81,81.0,29,18,11,Crocosphaera|diazo; Crocosphaera|diazo; Cyanobacterium|diazo; Desertifilum|diazo; Geminocystis|non; Cyanobacterium|non; Cyanobacterium|non; Cyanobacterium|non; Cyanobacterium|non; Geminocystis|non; Cyanobacterium|non; Cyanobacterium|non; Cyanobacterium|non; Cyanobacterium|non; Moorena|non; Phormidium|diazo; Planktothrix|non; Phormidium|non; Planktothrix|non; Planktothrix|non; Microcoleus|non; Leptolyngbya|non; Planktothrix|non; Planktothrix|non; Planktothrix|non; Rippkaea|diazo; Planktothrix|diazo; Synechocystis|non; Synechocystis|non; Stanieria|non; Synechocystis|non; Pleurocapsa|diazo; Limnospira|non; Microcoleus|non; Egbenema|diazo; Leptothermofonsia|non; Oxynema|non; Thermoleptolyngbya|diazo; Synechocystis|non; Synechocystis|non; Trichothermofontia|diazo; Capilliphycus|diazo; Moorena|non; Kovacikia|non; Synechocystis|non; Microcoleus|non; Synechocystis|non; Synechocystis|diazo; Synechocystis|non; Limnospira|non; Oxynema|non; Synechocystis|non; Synechocystis|non; Chondrocystis|non; Arthrospira|non; Thermoleptolyngbya|non; Limnospira|non; Leptolyngbya|diazo; Stanieria|non; Synechocystis|non; Synechocystis|non; Thermoleptolyngbya|diazo; Cyanobacterium|diazo; Synechocystis|non; Synechocystis|non; Microcoleus|non; Synechocystis|non; Arthrospira|non; Leptolyngbya|diazo; Synechocystis|non; Synechocystis|non; Thermocoleostomius|diazo; Synechocystis|non; Euhalothece|diazo; Halothece|diazo; Dactylococcopsis|non; cyanobacterium|diazo; cyanobacterium|diazo; cyanobacterium|diazo; Gloeothece|diazo; Gloeothece|diazo,,,,,,,,0.0121693235455422
GF_01659,78,0.0030547886094476,0.0030547886094476,Positive,0.7175878308883235,4.477784364504383e-26,49,45,5,0.9,49,49.0,17,15,2,Fischerella|diazo; Nostoc|diazo; Leptolyngbya|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Leptolyngbya|diazo; Nostoc|diazo; Calothrix|diazo; Tolypothrix|diazo; Nostoc|diazo; Anabaena|diazo; Trichormus|diazo; Nostoc|diazo; Halomicronema|non; Nostoc|diazo; Pseudanabaena|non; Nostoc|diazo; Pseudanabaena|diazo; Calothrix|diazo; Trichormus|diazo; Calothrix|diazo; Nostocales|diazo; Leptolyngbya|diazo; Desertifilum|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Nostoc|diazo; Tolypothrix|diazo; Pseudanabaena|diazo; Dolichospermum|diazo; Leptolyngbya|diazo; Nostoc|diazo; Leptolyngbya|non; Nostoc|diazo; Tolypothrix|diazo; Halomicronema|non; Leptothermofonsia|diazo; Egbenema|diazo; Nostoc|diazo; Dactylococcopsis|non; Leptolyngbya|diazo; Anabaena|diazo; Nostoc|diazo; Aliinostoc|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Cylindrospermopsis|diazo,,,,,,,,0.0546106472865706
GF_01331,79,0.0030521010921493,-0.0030521010921493,Negative,-0.1430680885972108,0.0016955557216268,161,28,133,0.17391304347826086,161,161.0,38,16,22,Leptothermofonsia|diazo; Pleurocapsa|diazo; Synechocystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Planktothrix|non; Chroococcidiopsis|diazo; Microcystis|non; Acaryochloris|non; Microcystis|non; Microcystis|non; Synechocystis|non; Acaryochloris|non; Synechocystis|non; Synechocystis|non; Synechocystis|non; Synechocystis|non; Capilliphycus|diazo; Acaryochloris|non; Moorena|non; Chroococcidiopsis|diazo; Microcystis|non; Synechocystis|non; Synechocystis|non; Microcystis|non; Microcystis|non; Synechocystis|non; Microcystis|non; Synechocystis|non; Crinalium|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Microcystis|non; Planktothrix|non; Synechocystis|diazo; Planktothrix|non; Microcystis|non; Allocoleopsis|diazo; Microcystis|non; Synechocystis|non; Synechocystis|non; Acaryochloris|non; Microcystis|non; Microcystis|non; Synechocystis|non; Microcoleus|non; Planktothrix|non; Microcystis|non; Synechocystis|non; Moorena|non; Microcystis|non; Synechocystis|non; Synechocystis|non; Microcystis|non; Microcoleus|non; Planktothrix|non; Microcystis|non; Synechocystis|non; Synechocystis|non; Synechococcus|non; Cyanobacterium|non; Geminocystis|non; Cyanobacterium|diazo; Cyanobacterium|non; Cyanobacterium|non; Limnospira|non; Arthrospira|non; Limnospira|non; Cyanobacterium|non; Limnospira|non; Arthrospira|non; Candidatus|diazo; Cyanobacterium|non; Leptolyngbya|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermostichus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Parathermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Synechococcus|non; Synechococcus|non; Desertifilum|diazo; Synechococcus|non; Geitlerinema|non; Synechococcus|non; Synechococcus|non; Synechococcus|non; Synechococcus|non; Synechococcus|non; Oxynema|non; Synechococcus|non; Synechococcus|non; Planktothricoides|non; Synechococcus|non; Synechococcus|non; Trichothermofontia|diazo; Synechococcus|non; Synechococcus|non; Oxynema|non; Synechococcus|non; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|non; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Halomicronema|non; Halomicronema|non; Leptolyngbya|diazo; Crocosphaera|diazo; cyanobacterium|diazo; cyanobacterium|diazo; cyanobacterium|diazo; Rippkaea|diazo; Cyanobacterium|diazo; cyanobacterium|diazo; Stanieria|non; Stanieria|non; [Phormidium]|non; Gloeothece|diazo; Gloeothece|diazo; Gloeocapsa|non; Gloeocapsopsis|non; Kovacikia|non; Cyanobacterium|non; Leptodesmis|diazo; Leptothermofonsia|non,,,,,,,,0.0430261623026304
GF_00725,80,0.0030469464165124,0.0030469464165124,Positive,0.533687707641196,1.791509672071606e-29,125,80,45,0.64,125,125.0,35,23,12,Leptolyngbya|diazo; Fischerella|diazo; Microcystis|non; Cylindrospermopsis|diazo; Microcystis|non; Cylindrospermopsis|diazo; Allocoleopsis|diazo; Nostoc|diazo; Geitlerinema|non; Nostocales|diazo; Microcystis|non; Microcystis|non; Calothrix|diazo; Microcystis|non; Microcystis|non; Gloeocapsa|non; Nostoc|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Gloeocapsopsis|non; Microcystis|non; Dolichospermum|diazo; Chroococcidiopsis|diazo; Crinalium|non; Chlorogloeopsis|diazo; Trichormus|diazo; Trichormus|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Anabaena|diazo; Microcystis|non; Nostoc|diazo; Okeanomitos|diazo; Nodularia|diazo; Pleurocapsa|non; Tolypothrix|diazo; Calothrix|diazo; Anabaena|diazo; Chroococcidiopsis|diazo; Anabaena|diazo; Microcystis|non; Calothrix|diazo; Nostoc|diazo; Microcystis|non; Nostoc|diazo; Nostoc|diazo; Microcystis|non; Fischerella|diazo; Nodularia|diazo; Nostoc|diazo; Nostoc|diazo; Microcystis|non; 'Nostoc|diazo; Trichodesmium|diazo; Dolichospermum|diazo; Microcystis|non; Calothrix|diazo; Rivularia|diazo; Microcystis|non; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Anabaena|diazo; Dolichospermum|diazo; Nostoc|diazo; Anabaena|non; Calothrix|diazo; Nostoc|diazo; Microcystis|non; Microcystis|non; Anabaena|diazo; Anabaena|diazo; Tolypothrix|diazo; Microcystis|non; Aliinostoc|diazo; Nostoc|diazo; Microcystis|non; Halotia|diazo; Nostoc|diazo; Tolypothrix|diazo; Nostoc|diazo; Microcystis|non; Nostoc|diazo; Microcystis|non; Nostoc|diazo; Microcystis|non; Nostoc|diazo; Nostoc|diazo; Microcystis|non; Nostoc|diazo; Microcystis|non; Microcystis|non; Nostoc|diazo; Microcystis|non; Nostoc|diazo; Calothrix|diazo; [Synechococcus]|non; Leptodesmis|diazo; [Leptolyngbya]|non; Picosynechococcus|non; Picosynechococcus|non; Leptolyngbya|non; Picosynechococcus|non; Picosynechococcus|non; Picosynechococcus|non; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Planktothricoides|non; [Phormidium]|non; Leptothermofonsia|diazo; Leptolyngbya|diazo; Calothrix|diazo; Richelia|diazo,,,,,,,,0.0101750514369144
GF_00235,81,0.0029660409476655,0.0029660409476655,Positive,0.7453580901856764,8.66890672283869e-41,78,84,10,0.8936170212765957,78,78.0,27,22,5,Nostoc|diazo; Halotia|diazo; Calothrix|diazo; Oxynema|non; Trichormus|diazo; Nostoc|diazo; Tolypothrix|diazo; Chroococcidiopsis|diazo; Leptothermofonsia|non; Fischerella|diazo; Leptolyngbya|diazo; Allocoleopsis|diazo; Nostoc|diazo; Nostoc|diazo; Fischerella|diazo; Tolypothrix|diazo; Nostoc|diazo; Aliinostoc|diazo; Anabaena|diazo; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Kovacikia|non; Nostoc|diazo; Nostoc|diazo; Trichormus|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Leptolyngbya|diazo; Tolypothrix|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptothermofonsia|diazo; Chroococcidiopsis|diazo; Nostoc|diazo; Nostoc|diazo; Nostocales|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Richelia|diazo; Leptolyngbya|diazo; Nostoc|diazo; Altericista|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Nostoc|diazo; Nodularia|diazo; Rivularia|diazo; Gloeothece|diazo; Gloeothece|diazo; Crocosphaera|diazo; Crocosphaera|diazo; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non; Anabaena|diazo; Okeanomitos|diazo; Anabaena|diazo; Anabaena|diazo; 'Nostoc|diazo; Calothrix|diazo; Chlorogloeopsis|diazo; Chlorogloeopsis|diazo; Gloeocapsa|non; Moorena|non; Moorena|non; Nostoc|diazo,,,,,,,,0.028351981425679
GF_00608,82,0.0028986126988857,0.0028986126988857,Positive,0.3486169003410382,4.596224231788525e-07,49,28,21,0.5714285714285714,49,49.0,24,16,8,Desertifilum|diazo; Pseudanabaena|non; Thermoleptolyngbya|diazo; Planktothrix|diazo; Pseudanabaena|non; Leptolyngbya|diazo; Pseudanabaena|diazo; Acaryochloris|non; Thermocoleostomius|diazo; Thermoleptolyngbya|non; Egbenema|diazo; Pseudanabaena|non; Leptolyngbya|non; Acaryochloris|non; Leptolyngbya|diazo; Chroococcidiopsis|diazo; Acaryochloris|non; Altericista|diazo; Pseudanabaena|diazo; Leptothermofonsia|non; Microcoleus|non; Chroococcidiopsis|diazo; Kovacikia|non; Phormidium|non; Thermoleptolyngbya|diazo; Gloeothece|diazo; Gloeothece|diazo; Leptodesmis|diazo; Microcoleus|non; Oxynema|non; Leptolyngbya|diazo; Microcoleus|non; Acaryochloris|non; Leptothermofonsia|diazo; Pleurocapsa|diazo; [Phormidium]|non; Trichothermofontia|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Stanieria|non; Leptolyngbya|non; Halothece|diazo; Allocoleopsis|diazo; Crinalium|non; Stanieria|non,,,,,,,,0.0504201185119804
GF_00756,83,0.0028778262741098,0.0028778262741098,Positive,0.6622162883845126,4.336244430112866e-40,105,80,25,0.7619047619047619,105,105.0,40,31,9,Calothrix|diazo; Nostocales|diazo; Tolypothrix|diazo; Calothrix|diazo; Calothrix|diazo; Microcoleus|non; Nostoc|diazo; Cylindrospermopsis|diazo; Fischerella|diazo; Nostoc|diazo; Leptolyngbya|diazo; Calothrix|diazo; Dolichospermum|diazo; Leptodesmis|diazo; Trichothermofontia|diazo; Oxynema|non; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Okeanomitos|diazo; Nostoc|diazo; Planktothrix|non; Aliinostoc|diazo; Nostoc|diazo; Nostoc|diazo; Planktothrix|non; Limnospira|non; Synechococcus|non; Planktothrix|diazo; Fischerella|diazo; Thermoleptolyngbya|diazo; Arthrospira|non; Chroococcidiopsis|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Anabaena|diazo; Pleurocapsa|diazo; Halotia|diazo; Nostoc|diazo; Planktothrix|non; Planktothrix|non; Nostoc|diazo; Limnospira|non; Chroococcidiopsis|diazo; Trichormus|diazo; Cylindrospermopsis|diazo; Thermoleptolyngbya|diazo; Anabaena|non; Tolypothrix|diazo; Gloeocapsopsis|non; Nodularia|diazo; Anabaena|diazo; Calothrix|diazo; Microcoleus|non; Nostoc|diazo; Nodularia|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Anabaena|diazo; Chlorogloeopsis|diazo; Microcoleus|non; Arthrospira|non; Anabaena|diazo; Nostoc|diazo; Planktothrix|non; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Kovacikia|non; Trichormus|diazo; Nostoc|diazo; Capilliphycus|diazo; Chlorogloeopsis|diazo; Limnospira|non; Nostoc|diazo; Gloeocapsa|non; Calothrix|diazo; cyanobacterium|diazo; Cylindrospermopsis|diazo; Dolichospermum|diazo; Nostoc|diazo; Planktothrix|non; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Thermoleptolyngbya|non; Oxynema|non; Leptothermofonsia|diazo; Tolypothrix|diazo; Leptolyngbya|diazo; Nostoc|diazo; 'Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Egbenema|diazo; Thermocoleostomius|diazo; Trichodesmium|diazo; Cyanobacterium|diazo; Phormidium|diazo; Crinalium|non; Phormidium|non; Microcoleus|non; Allocoleopsis|diazo,,,,,,,,0.0203837779289722
GF_00046,84,0.0027931413356217,0.0027931413356217,Positive,0.5124109310155822,9.347112117596238e-28,129,80,49,0.6201550387596899,129,129.0,39,25,14,Synechococcus|diazo; Synechococcus|diazo; Geitlerinema|non; Limnospira|non; Phormidium|diazo; Trichothermofontia|diazo; Leptothermofonsia|non; Acaryochloris|non; Chroococcidiopsis|diazo; Limnospira|non; Limnospira|non; Planktothrix|non; Planktothrix|non; Leptothermofonsia|diazo; Planktothrix|non; Arthrospira|non; Planktothrix|non; Chroococcidiopsis|diazo; Planktothricoides|non; [Phormidium]|non; Oxynema|non; Planktothrix|non; Trichormus|diazo; Calothrix|diazo; Anabaena|diazo; Chlorogloeopsis|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Trichormus|diazo; Nostoc|diazo; Anabaena|diazo; 'Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Aliinostoc|diazo; Nostoc|diazo; Richelia|diazo; Nostoc|diazo; Calothrix|diazo; Cylindrospermopsis|diazo; Cylindrospermopsis|diazo; Calothrix|diazo; Cylindrospermopsis|diazo; Cylindrospermopsis|diazo; Calothrix|diazo; Cylindrospermopsis|diazo; Leptolyngbya|diazo; Kovacikia|non; Leptolyngbya|diazo; Leptodesmis|diazo; Thermoleptolyngbya|non; Thermoleptolyngbya|diazo; Leptolyngbya|diazo; Thermostichus|non; Thermosynechococcus|non; Leptolyngbya|diazo; Leptolyngbya|non; Thermosynechococcus|non; Thermosynechococcus|non; Leptolyngbya|diazo; Thermocoleostomius|diazo; Gloeocapsopsis|non; Synechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Gloeocapsa|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Leptolyngbya|diazo; Crinalium|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Thermosynechococcus|non; Leptolyngbya|diazo; Leptolyngbya|diazo; Thermosynechococcus|non; Thermosynechococcus|non; Thermoleptolyngbya|diazo; Thermosynechococcus|non; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Fischerella|diazo; Nostoc|diazo; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Dolichospermum|diazo; Nostoc|diazo; Nostoc|diazo; Tolypothrix|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Dolichospermum|diazo; Nostoc|diazo; Nostoc|diazo; Dolichospermum|diazo; Tolypothrix|diazo; Tolypothrix|diazo; Nostoc|diazo; Anabaena|non; Halotia|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Okeanomitos|diazo; Rivularia|diazo; Nostoc|diazo; Calothrix|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Nostocales|diazo; Fischerella|diazo; Acaryochloris|non; Acaryochloris|non; Acaryochloris|non,,,,,,,,0.0122363680903598
GF_00736,85,0.0027593070151278,0.0027593070151278,Positive,0.7007802462946136,2.1006340825759905e-42,97,78,19,0.8041237113402062,97,97.0,34,26,8,Calothrix|diazo; Pleurocapsa|diazo; Stanieria|non; Stanieria|non; Gloeocapsopsis|non; Gloeocapsa|non; Crinalium|non; Halotia|diazo; Capilliphycus|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Tolypothrix|diazo; Nostoc|diazo; Fischerella|diazo; Nostoc|diazo; Anabaena|non; Chroococcidiopsis|diazo; Tolypothrix|diazo; Desertifilum|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Fischerella|diazo; Thermoleptolyngbya|non; Nostoc|diazo; Anabaena|diazo; Calothrix|diazo; Nostoc|diazo; Trichormus|diazo; Nodularia|diazo; Chroococcidiopsis|diazo; Nostoc|diazo; Nostoc|diazo; Chlorogloeopsis|diazo; Dolichospermum|diazo; Nostoc|diazo; Nodularia|diazo; Calothrix|diazo; Cylindrospermopsis|diazo; Allocoleopsis|diazo; Dolichospermum|diazo; Nostoc|diazo; Nostoc|diazo; Okeanomitos|diazo; Nostoc|diazo; Anabaena|diazo; 'Nostoc|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Aliinostoc|diazo; Nostoc|diazo; Anabaena|diazo; Thermoleptolyngbya|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Dolichospermum|diazo; Nostocales|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Richelia|diazo; Anabaena|diazo; Nostoc|diazo; Trichormus|diazo; Chlorogloeopsis|diazo; Calothrix|diazo; Anabaena|diazo; Anabaena|diazo; Anabaena|diazo; Tolypothrix|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Pseudanabaena|non; Pseudanabaena|diazo; Pseudanabaena|diazo; Pseudanabaena|non; Pseudanabaena|non; Leptothermofonsia|non; Leptothermofonsia|diazo; Leptolyngbya|non; Leptolyngbya|diazo; Geitlerinema|non; Halomicronema|non; Halomicronema|non; Leptolyngbya|diazo; Phormidium|non; Microcoleus|non; Microcoleus|non; Microcoleus|non; Rivularia|diazo,,,,,,,,0.0328182149300841
GF_02101,86,0.0027379177997219,0.0027379177997219,Positive,0.7373015873015873,2.169231808957861e-44,90,76,14,0.8444444444444444,90,90.0,29,22,7,Anabaena|diazo; Cylindrospermopsis|diazo; Nostoc|diazo; Chlorogloeopsis|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Nostoc|diazo; Anabaena|diazo; Nostoc|diazo; Trichormus|diazo; Cylindrospermopsis|diazo; Nodularia|diazo; Calothrix|diazo; Anabaena|diazo; Calothrix|diazo; Nodularia|diazo; Nostoc|diazo; Chroococcidiopsis|diazo; Rivularia|diazo; Fischerella|diazo; Gloeocapsopsis|non; Tolypothrix|diazo; Calothrix|diazo; Nostoc|diazo; Anabaena|diazo; Calothrix|diazo; Nostoc|diazo; Nostoc|diazo; Dolichospermum|diazo; Crinalium|non; Anabaena|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Richelia|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Nostoc|diazo; Cylindrospermopsis|diazo; Nostocales|diazo; Nostoc|diazo; Microcoleus|non; Microcoleus|non; Chroococcidiopsis|diazo; Calothrix|diazo; Microcoleus|non; Halotia|diazo; Nostoc|diazo; 'Nostoc|diazo; Chlorogloeopsis|diazo; Anabaena|diazo; Gloeocapsa|non; Microcoleus|non; Trichormus|diazo; Nostoc|diazo; Nostoc|diazo; Calothrix|diazo; Anabaena|non; Anabaena|diazo; Nostoc|diazo; Phormidium|non; Fischerella|diazo; Nostoc|diazo; Nostoc|diazo; Tolypothrix|diazo; Cylindrospermopsis|diazo; Okeanomitos|diazo; Cylindrospermopsis|diazo; Tolypothrix|diazo; Dolichospermum|diazo; Nostoc|diazo; Aliinostoc|diazo; Nostoc|diazo; Kovacikia|non; Oxynema|non; Oxynema|non; Leptodesmis|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|diazo; Leptolyngbya|non; Leptolyngbya|diazo; Trichothermofontia|diazo; Leptothermofonsia|diazo; Leptothermofonsia|non,,,,,,,,0.0052140327861871
